title,key
"Logs filled with ""IOException: Checksum ok was sent and should not be sent again""",HADOOP-4562
Scheduler fails to reclaim capacity if Jobs are submitted to queue one after the other,HADOOP-4558
Block went missing,HADOOP-4556
Deadlock in RPC Server,HADOOP-4552
Minor fix in dfs to make hadoop work in AIX,HADOOP-4546
Add an example of a secondary sort,HADOOP-4545
Fault in TestDistributedUpgrade,HADOOP-4542
Infinite loop in error handler for libhdfs,HADOOP-4541
Streaming Edits to a Backup Node.,HADOOP-4539
HDFS client of hadoop 0.18.1 and HDFS server 0.18.2 (0.18 branch) not compatible,HADOOP-4533
Compute and report aggregate job statistics on web interface,HADOOP-4531
"In fsck, HttpServletResponse sendError fails with IllegalStateException",HADOOP-4530
Support CHUKWA_CONF_DIR environment property for configuration storage,HADOOP-4529
Create ability to push a file to chukwa storage in one operation,HADOOP-4528
Add detection to duplicated data stream,HADOOP-4527
fsck failing with NullPointerException  (return value 0),HADOOP-4526
config ipc.server.tcpnodelay is no loger being respected,HADOOP-4525
Enhance how memory-intensive user tasks are handled,HADOOP-4523
Capacity Scheduler needs to re-read its configuration,HADOOP-4522
javax.management.MalformedObjectNameException: Invalid character ':' in value part of property,HADOOP-4520
unstable dfs when running jobs on 0.18.1,HADOOP-4517
conf.getBoolean must be case insensitive,HADOOP-4515
Capacity scheduler should initialize tasks asynchronously,HADOOP-4513
Support for Manifest file inside Distributed Caches (Archives),HADOOP-4511
FileOutputFormat protects getTaskOutputPath,HADOOP-4510
FSDataOutputStream.getPos() == 0when appending to existing file and should be file length,HADOOP-4508
Exception during sort validation,HADOOP-4506
Add a unit test to test faulty setup task and cleanup task killing the job,HADOOP-4505
ant jar when run for first time does not inclue version information,HADOOP-4503
Hive: DDL should allow users to add retention policy to the table,HADOOP-4502
multifilesplit is using job default filesystem incorrectly,HADOOP-4500
DFSClient should invoke checksumOk only once.,HADOOP-4499
JobHistory does not escape literal jobName when used in a regex pattern,HADOOP-4498
libhdfs does not call FileSystem.append when O_APPEND passed to hdfsOpenFile,HADOOP-4494
"Job-specific data on HDFS (job.xml, input splits etc.) should have right access-control",HADOOP-4492
Map and Reduce tasks should run as the user who submitted the job,HADOOP-4490
Blocks have been scheduled to delete by NameNode but are not deleted on the DataNode,HADOOP-4489
Security features for Hadoop,HADOOP-4487
ant compile-native shorthand,HADOOP-4485
0.18.1 breaks SOCKS server setting,HADOOP-4484
getBlockArray in DatanodeDescriptor does not honor passed in maxblocks value,HADOOP-4483
The (deprecated) method NetUtils.getServerAddress() doesn't validate configuration values enough,HADOOP-4475
I Can't run bin/hive ,HADOOP-4473
Capacity Scheduler should maintain the right ordering of jobs in its running queue,HADOOP-4471
ant jar file not being included in tar distribution,HADOOP-4469
SerializationFactory should use current context ClassLoader,HADOOP-4467
SequenceFileOutputFormat is coupled to WritableComparable and Writable,HADOOP-4466
Separate testClientTriggeredLeaseRecovery() out from TestFileCreation,HADOOP-4464
Utility classes for Archive and ChukwaRecord files,HADOOP-4463
Rolling mechanism for demux output,HADOOP-4462
Update Chukwa parsers,HADOOP-4461
Update Chukwa Demux process,HADOOP-4460
- Improve Chukwa Collector,HADOOP-4459
Add a unit test for applications creating symlinks in wokring  directory,HADOOP-4458
Input split logging in history is broken in 0.19,HADOOP-4457
distributed filecache: mapred.create.symlink=yes not effective,HADOOP-4456
Upload the derby.jar and TestSeDe.jar needed for fixes to 0.19 bugs,HADOOP-4455
Support comments in 'slaves'  file,HADOOP-4454
Improve ssl handling for distcp,HADOOP-4453
Resource Manager to assume identity of user to execute task,HADOOP-4451
Minor formatting changes to quota related commands,HADOOP-4449
"""hadoop  jar"" runs wrong jar file in case of name clash",HADOOP-4448
Update  Scheduling Information display in Web UI,HADOOP-4446
Wrong number of running map/reduce tasks are displayed in queue information.,HADOOP-4445
Scheduling Information for queues shows one map/reduce task less then actual running map/reduce tasks.,HADOOP-4444
Hod hung up when job is killed externally during allocation,HADOOP-4441
TestJobInProgressListener should also test for jobs killed in queued state,HADOOP-4440
Cleanup memory related resource management,HADOOP-4439
Add new/missing dfs commands in forrest,HADOOP-4438
Use qMC sequence to improve the accuracy of PiEstimator,HADOOP-4437
S3 object names with arbitrary slashes confuse NativeS3FileSystem,HADOOP-4436
The JobTracker should display the amount of heap memory used,HADOOP-4435
"Improve log rotation and reduce communication between agent and logging process, make agent more fault tolerant",HADOOP-4434
Improve data loader for collecting metrics and log files from hadoop and system,HADOOP-4433
Provide metrics data mining interface in Chukwa,HADOOP-4432
Add versionning/tags to Chukwa Chunk,HADOOP-4431
Namenode Web UI capacity report is inconsistent with Balancer,HADOOP-4430
Misconfigured UNIX Groups Break Hadoop,HADOOP-4429
Job Priorities are not handled properly ,HADOOP-4428
Add new/missing commands in forrest,HADOOP-4427
TestCapacityScheduler is broken,HADOOP-4426
Edits log takes much longer to load,HADOOP-4425
menu layout change for Hadoop documentation,HADOOP-4424
FSDataset.getStoredBlock(id) should not return corrupted information,HADOOP-4423
S3 file systems should not create bucket,HADOOP-4422
JobTracker.killJob() doesn't check for the JobID being valid,HADOOP-4420
JobTracker.setJobPriority() doesn't check for a jobID lookup failing,HADOOP-4419
"Update documentation in forrest for Mapred, streaming and pipes",HADOOP-4418
class names in Configuration are not resolved if the configuration value has a white space ,HADOOP-4416
Remove stale references to dfs.client.buffer.dir,HADOOP-4414
Capacity Scheduler to provide a scheduler history log to record actions taken and why,HADOOP-4413
TestMiniMRDebugScript fails on trunk,HADOOP-4410
FsAction operations shouldn't create new Objects,HADOOP-4408
HADOOP-4395 should use a Java 1.5 API for 0.18,HADOOP-4407
"Make TCTLSeparatedProtocol configurable and have DynamicSerDe initialize, initialize the SerDe",HADOOP-4406
all creation of hadoop dfs queries from with in hive shell,HADOOP-4405
saveFSImage() should remove files from a storage directory that do not correspond to its type.,HADOOP-4404
TestLeaseRecovery.testBlockSynchronization failed on trunk,HADOOP-4403
Namenode is unaware of FS corruption,HADOOP-4402
ORDER BY clause is ignored for SELECT statements,HADOOP-4401
"Add ""hdfs://"" to fs.default.name on quickstart.html",HADOOP-4400
" fuse-dfs per FD context is not thread safe and can cause segfaults and corruptions",HADOOP-4399
fuse-dfs per FD context is not thread safe and can cause segfaults and corruptions,HADOOP-4398
fuse-dfs causes corruptions on multi-threaded access,HADOOP-4397
sort on 400 nodes is now slower than in 18,HADOOP-4396
Reloading FSImage and FSEditLog may erase user and group information,HADOOP-4395
Merge AccessControlException and AccessControlIOException into one exception class,HADOOP-4393
Various TestMiniMR tests failing on Windows,HADOOP-4392
"When killing a streaming task, it should kill the sub processes (subtree) spawned by the task ",HADOOP-4391
Hive: test for case sensitivity in serde2 thrift serde,HADOOP-4390
allow use of Torque per-job temporary directories,HADOOP-4389
Bug in Datanode transferBlocks code,HADOOP-4388
TestHDFSFileSystemContract fails on windows,HADOOP-4387
Build fails for Mac OSX,HADOOP-4385
Build fails for Mac OSX,HADOOP-4384
Run Hadoop sort benchmark on Amazon EC2,HADOOP-4382
Make new classes in mapred package private instead of public,HADOOP-4380
TestJobQueueInformation fails regularly,HADOOP-4378
Race condition creating S3 buffer directory for NativeS3FileSystem,HADOOP-4377
Fix line formatting in hadoop-default.xml for hadoop.http.filter.initializers,HADOOP-4376
Accesses to CompletedJobStore should not lock the JobTracker.,HADOOP-4375
JVM should not be killed but given an opportunity to exit gracefully,HADOOP-4374
Guaranteed Capacity calculation is not calculated correctly,HADOOP-4373
Improve the way the job history files are managed during job recovery,HADOOP-4372
Metric Averages are not averages,HADOOP-4369
"Superuser privileges required to do ""df""",HADOOP-4368
Hive: UDAF functions cannot handle NULL values,HADOOP-4367
Provide way to replace existing column names for columnSet tables,HADOOP-4366
Configuration.getProps() should be made protected for ease of overriding,HADOOP-4365
"IPC.Client.handleConnectionFailure should bail out if the retry count is >= the maximum, not ==",HADOOP-4364
Hadoop Streaming failed with large number of input files,HADOOP-4362
Corner cases in killJob from command line,HADOOP-4361
Reducers hang in SHUFFLING phase due to duplicate completed tasks in TaskTracker.FetchStatus.allMapEvents,HADOOP-4360
Access Token: Support for data access authorization checking on DataNodes,HADOOP-4359
NPE from CreateEditsLog,HADOOP-4358
Rename all the FSXxx classes to FsXxx,HADOOP-4357
"[Hive] for a 2-stage map-reduce job, number of reducers not set correctly",HADOOP-4356
hive 2 case sensitivity issues,HADOOP-4355
Separate TestDatanodeDeath.testDatanodeDeath() into 4 tests,HADOOP-4354
enable multi-line query from Hive CLI,HADOOP-4353
"a job stays in running state forever, even though all the tasks completed a long time ago",HADOOP-4352
ArrayIndexOutOfBoundsException during fsck,HADOOP-4351
[HOD] Support specification of account through an environment variable.,HADOOP-4349
Adding service-level authorization to Hadoop,HADOOP-4348
[mapred] Job client cannot kill jobs that are not initialized.,HADOOP-4347
"Hadoop triggers a ""soft"" fd leak. ",HADOOP-4346
Hive: Check that partitioning predicate is present when hive.partition.pruning = strict,HADOOP-4345
Hive: Partition pruning causes semantic exception with joins,HADOOP-4344
Adding user and service-to-service authentication to Hadoop,HADOOP-4343
[hive] bug in partition pruning,HADOOP-4342
"""hadoop jar"" always returns exit code 0 (success) to the shell when jar throws a fatal exception ",HADOOP-4340
Improve FsShell -du/-dus and FileSystem.getContentSummary efficiency,HADOOP-4339
fix sampling bug in fractional bucket case,HADOOP-4336
FsShell -ls fails for file systems without owners or groups,HADOOP-4335
ObjectFile on top of TFile,HADOOP-4334
add ability to drop partitions through DDL,HADOOP-4333
Hive: AS clause with subqueries having group bys is not propogated to the outer query block,HADOOP-4330
Hive: [] operator with maps does not work,HADOOP-4329
Some convenient methods in the FileSystem API should be final.,HADOOP-4328
Create table hive does not set delimeters,HADOOP-4327
ChecksumFileSystem does not override all create(...) methods,HADOOP-4326
Hadoop SocketInputStream.read() should return -1 in case of EOF.,HADOOP-4325
Need a way to get the inforserver port of a name node,HADOOP-4324
Input/Output Format for TFile,HADOOP-4322
Document the capacity scheduler in Forrest,HADOOP-4321
[Hive] TCTLSeparatedProtocol implement maps/lists/sets read/writes,HADOOP-4320
fuse-dfs dfs_read function may return less than the requested #of bytes even if EOF not reached,HADOOP-4319
distcp fails,HADOOP-4318
[Hive] extra new lines at output,HADOOP-4316
Hive: Cleanup temporary files once the job is done,HADOOP-4315
TestReplication fails quite often,HADOOP-4314
ease-of-use:  missing fs.default.name should be caught and give a helpful message,HADOOP-4313
Checksum error during execution of  unit tests on linux environment.,HADOOP-4312
Change job's runstate from int to enum,HADOOP-4311
eclipse-plugin no longer compiles on trunk,HADOOP-4309
Hive: DynamicSerDe based on thrift DDL,HADOOP-4308
add an option to  describe table to show extended properties of the table such as serialization/deserialization properties ,HADOOP-4307
repeatedly blacklisted tasktrackers should get declared dead,HADOOP-4305
Add Dumbo to contrib,HADOOP-4304
Hive: trim and rtrim UDFs behaviors are reversed,HADOOP-4303
TestReduceFetch fails intermittently,HADOOP-4302
Forrest doc for skip bad records feature,HADOOP-4301
"When fs.trash.interval is set to non-zero value, the deleted files and directory which are in .Trash are not getting removed from there after <fs.trash.interval>",HADOOP-4300
Unable to access a file by a different user in the same group when permissions is set to 770 or when permissions is turned OFF,HADOOP-4299
